,corr_pair,corr_metrics,CodeBertsim,CodeBertfake_pair,CodeBertfake_sim,ISUB StringMatchersim,ISUB StringMatcherfake_pair,ISUB StringMatcherfake_sim,Levenshtein Similaritysim,Levenshtein Similarityfake_pair,Levenshtein Similarityfake_sim,JaroWinklersim,JaroWinklerfake_pair,JaroWinklerfake_sim
197,"('AS41', 'AS42')",4,tensor(0.9999),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
198,"('AS41_tree', 'AS42_tree')",4,tensor(0.9998),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
199,"('AS42', 'AS49')",4,tensor(0.9998),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
200,"('AS42_tree', 'AS49_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
201,"('AS47', 'AS49')",4,tensor(0.9997),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
202,"('AS47_tree', 'AS49_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
203,"('AS49', 'AS47')",4,tensor(0.9997),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
204,"('AS49_tree', 'AS47_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
205,"('AS64', 'AS66')",4,tensor(0.9994),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
206,"('AS64_tree', 'AS66_tree')",4,tensor(0.9998),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
207,"('AS66', 'AS68')",4,tensor(0.9998),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
208,"('AS66_tree', 'AS68_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
209,"('AS68', 'AS69')",4,tensor(0.9999),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
210,"('AS68_tree', 'AS69_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
211,"('AS69', 'AS77')",4,tensor(0.9996),,,0.3222222222222222,,,0.5,,,0.6666666666666666,,
212,"('AS69_tree', 'AS77_tree')",3,tensor(0.9996),"('AS69_tree', 'ID110_tree')",tensor(0.9998),0.7570756424176619,,,0.7777777777777778,,,0.8814814814814814,,
213,"('AS74', 'AS76')",4,tensor(0.9998),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
214,"('AS74_tree', 'AS76_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
215,"('AS75', 'AS74')",4,tensor(0.9998),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
216,"('AS75_tree', 'AS74_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
217,"('AS77', 'AS75')",4,tensor(0.9997),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
218,"('AS77_tree', 'AS75_tree')",3,tensor(0.9994),"('LOAD97_tree', 'AS75_tree')",tensor(0.9996),0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
219,"('ASIG35', 'ASIG42')",4,tensor(0.9999),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
220,"('ASIG35_tree', 'ASIG42_tree')",4,tensor(0.9999),,,0.8457623640467885,,,0.8181818181818181,,,0.9228650137741048,,
221,"('ASIG42', 'ASIG45')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
222,"('ASIG42_tree', 'ASIG45_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
223,"('ASIG45', 'ASIG53')",4,tensor(0.9998),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
224,"('ASIG45_tree', 'ASIG53_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.8181818181818181,,,0.9614325068870524,,
225,"('ASIG53', 'ASIG54')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
226,"('ASIG53_tree', 'ASIG54_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
227,"('ASIG54', 'ASIG10')",4,tensor(0.9998),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
228,"('ASIG54_tree', 'ASIG10_tree')",4,tensor(0.9998),,,0.8457623640467885,,,0.8181818181818181,,,0.9228650137741048,,
229,"('ASSIGN13', 'ASSIGN14')",4,tensor(0.9999),,,0.9024774774774775,,,0.875,,,0.975,,
230,"('ASSIGN13_tree', 'ASSIGN14_tree')",4,tensor(0.9999),,,0.9448694931639277,,,0.9230769230769231,,,0.9763313609467456,,
231,"('ASTBlockStatements', 'astBlockStatements')",4,tensor(0.9992),,,1.0,,,1.0,,,1.0,,
232,"('ASTERISK103', 'ASTERISK104')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9944903581267218,,
233,"('ASTERISK103_tree', 'ASTERISK104_tree')",4,tensor(0.9999),,,0.9564759036144579,,,0.9375,,,0.984375,,
234,"('ASTERISK104', 'ASTERISK103')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9944903581267218,,
235,"('ASTERISK104', 'ASTERISK108')",4,tensor(0.9998),,,0.9331088664421997,,,0.9090909090909091,,,0.9944903581267218,,
236,"('ASTERISK104_tree', 'ASTERISK103_tree')",4,tensor(0.9999),,,0.9564759036144579,,,0.9375,,,0.984375,,
237,"('ASTERISK104_tree', 'ASTERISK108_tree')",4,tensor(0.9999),,,0.9564759036144579,,,0.9375,,,0.984375,,
238,"('ASTERISK106', 'ASTERISK104')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9944903581267218,,
239,"('ASTERISK106_tree', 'ASTERISK104_tree')",4,tensor(0.9999),,,0.9564759036144579,,,0.9375,,,0.984375,,
240,"('ASTERISK78', 'ASTERISK85')",4,tensor(0.9997),,,0.9252071005917161,,,0.8,,,0.9866666666666667,,
241,"('ASTERISK78_tree', 'ASTERISK85_tree')",4,tensor(0.9999),,,0.9531787175989086,,,0.8666666666666667,,,0.9792592592592593,,
242,"('ASTERISK85', 'ASTERISK87')",4,tensor(0.9997),,,0.9252071005917161,,,0.9,,,0.9933333333333333,,
243,"('ASTERISK85_tree', 'ASTERISK87_tree')",4,tensor(0.9999),,,0.9531787175989086,,,0.9333333333333333,,,0.9822222222222222,,
244,"('ASTERISK87', 'ASTERISK98')",4,tensor(0.9997),,,0.9252071005917161,,,0.8,,,0.9866666666666667,,
245,"('ASTERISK87_tree', 'ASTERISK98_tree')",4,tensor(0.9998),,,0.9531787175989086,,,0.8666666666666667,,,0.9792592592592593,,
246,"('ASTERISK98', 'ASTERISK106')",0,tensor(0.9997),"('ASTERISK104', 'ASTERISK106')",tensor(0.9999),0.7860528097494922,"('ASTERISK104', 'ASTERISK106')",0.9331088664421997,0.7272727272727273,"('ASTERISK104', 'ASTERISK106')",0.9090909090909091,0.9570247933884297,"('ASTERISK104', 'ASTERISK106')",0.9944903581267218
247,"('ASTERISK98_tree', 'ASTERISK106_tree')",4,tensor(0.9998),,,0.868423022228875,,,0.8125,,,0.9465277777777779,,
248,"('AUTHNSTATEMENT', 'ATTRIBSTATEMT')",4,tensor(0.9987),,,0.5663101604278075,,,0.5714285714285714,,,0.6672771672771672,,
249,"('AUTHOR_SEARCH49', 'AUTHOR_SEARCH45')",4,tensor(0.9998),,,0.9531787175989086,,,0.9333333333333333,,,0.997037037037037,,
250,"('AUTHOR_SEARCH49_tree', 'AUTHOR_SEARCH45_tree')",4,tensor(0.9999),,,0.9660876369327074,,,0.95,,,0.99,,
251,"('AnalysisMethodPanel_ParametersPanelLayout', 'AnalysisMethodPanel_AMParametersPanelLayout')",4,tensor(0.9999),,,0.9857142857142857,,,0.9534883720930233,,,0.9612666921693553,,
252,"('Args', 'args')",4,tensor(0.9995),,,1.0,,,1.0,,,1.0,,
253,"('BARGRAPH_OFF', 'BAR_GRAPH_OFF')",4,tensor(0.9998),,,0.972,,,0.9230769230769231,,,0.9161735700197239,,
254,"('BASE_FEED_URI', 'baseFeedUri')",4,tensor(0.9990),,,0.95,,,0.8461538461538461,,,0.9644970414201184,,
255,"('BATTERY', 'CONTROL')",1,tensor(0.9993),,,-0.24171187462326704,"('COLLECTION_CALL78', 'CONTROL')",-0.08526863084922004,0.1428571428571429,"('alt452', 'CONTROL')",0.1428571428571429,0.5238095238095238,"('COLLECTION_CALL78', 'CONTROL')",0.6811391223155928
256,"('BETWEEN45', 'BETWEEN47')",4,tensor(0.9990),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
257,"('BETWEEN45_tree', 'BETWEEN47_tree')",4,tensor(0.9998),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
258,"('BETWEEN47', 'BETWEEN49')",4,tensor(0.9990),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
259,"('BETWEEN47_tree', 'BETWEEN49_tree')",4,tensor(0.9999),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
260,"('BETWEEN49', 'BETWEEN50')",4,tensor(0.9994),,,0.8015200868621064,,,0.7777777777777778,,,0.9555555555555555,,
261,"('BETWEEN49_tree', 'BETWEEN50_tree')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
262,"('BETWEEN50', 'BETWEEN58')",4,tensor(0.9985),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
263,"('BETWEEN50_tree', 'BETWEEN58_tree')",4,tensor(0.9996),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
264,"('BETWEEN52', 'BETWEEN54')",4,tensor(0.9997),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
265,"('BETWEEN52_tree', 'BETWEEN54_tree')",4,tensor(0.9999),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
266,"('BETWEEN54', 'BETWEEN56')",4,tensor(0.9995),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
267,"('BETWEEN54_tree', 'BETWEEN56_tree')",4,tensor(0.9998),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
268,"('BETWEEN55', 'BETWEEN57')",4,tensor(0.9988),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
269,"('BETWEEN55_tree', 'BETWEEN57_tree')",4,tensor(0.9998),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
270,"('BETWEEN56', 'BETWEEN55')",4,tensor(0.9994),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
271,"('BETWEEN56', 'BETWEEN57')",4,tensor(0.9993),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
272,"('BETWEEN56_tree', 'BETWEEN55_tree')",4,tensor(0.9998),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
273,"('BETWEEN56_tree', 'BETWEEN57_tree')",4,tensor(0.9998),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
274,"('BETWEEN57', 'BETWEEN65')",4,tensor(0.9992),,,0.9152827918170878,,,0.7777777777777778,,,0.9777777777777777,,
275,"('BETWEEN57_tree', 'BETWEEN65_tree')",4,tensor(0.9994),,,0.9493546951490878,,,0.8571428571428572,,,0.9761904761904763,,
276,"('BETWEEN58', 'BETWEEN56')",4,tensor(0.9986),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
277,"('BETWEEN58_tree', 'BETWEEN56_tree')",4,tensor(0.9998),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
278,"('BETWEEN62', 'BETWEEN64')",4,tensor(0.9986),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
279,"('BETWEEN62_tree', 'BETWEEN64_tree')",4,tensor(0.9997),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
280,"('BETWEEN63', 'BETWEEN62')",4,tensor(0.9989),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
281,"('BETWEEN63_tree', 'BETWEEN62_tree')",4,tensor(0.9997),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
282,"('BETWEEN65', 'BETWEEN63')",4,tensor(0.9985),,,0.9152827918170878,,,0.8888888888888888,,,0.9851851851851852,,
283,"('BETWEEN65_tree', 'BETWEEN63_tree')",4,tensor(0.9997),,,0.9493546951490878,,,0.9285714285714286,,,0.9795918367346939,,
284,"('BITWISEOR182', 'BITWISEOR180')",4,tensor(0.9997),,,0.9395397489539749,,,0.9166666666666666,,,0.9953703703703703,,
285,"('BITWISEOR182_tree', 'BITWISEOR180_tree')",4,tensor(0.9998),,,0.9593468255469391,,,0.9411764705882353,,,0.986159169550173,,
286,"('BITWISEXOR198', 'BITWISEXOR196')",4,tensor(0.9999),,,0.9448694931639277,,,0.9230769230769231,,,0.9960552268244576,,
287,"('BITWISEXOR198_tree', 'BITWISEXOR196_tree')",4,tensor(0.9999),,,0.9618682021753039,,,0.9444444444444444,,,0.9876543209876543,,
288,"('BLOCK17', 'BLOCK20')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
289,"('BLOCK17_tree', 'BLOCK20_tree')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9351851851851852,,
290,"('BLOCK20', 'BLOCK27')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
291,"('BLOCK20_tree', 'BLOCK27_tree')",4,tensor(0.9998),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
292,"('BLOCK40', 'BLOCK41')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
293,"('BLOCK40_tree', 'BLOCK41_tree')",4,tensor(0.9999),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
294,"('BLOCK41', 'BLOCK42')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
295,"('BLOCK41_tree', 'BLOCK42_tree')",4,tensor(1.0000),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
296,"('BLOCK42', 'BLOCK44')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
297,"('BLOCK42_tree', 'BLOCK44_tree')",4,tensor(1.0000),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
298,"('BLOCK44', 'BLOCK45')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
299,"('BLOCK44_tree', 'BLOCK45_tree')",4,tensor(0.9999),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
300,"('BLOCK45', 'BLOCK48')",4,tensor(0.9993),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
301,"('BLOCK45_tree', 'BLOCK48_tree')",4,tensor(0.9998),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
302,"('BLOCK48', 'BLOCK50')",4,tensor(0.9994),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
303,"('BLOCK48_tree', 'BLOCK50_tree')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9351851851851852,,
304,"('BLOCK50', 'BLOCK52')",4,tensor(0.9993),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
305,"('BLOCK50_tree', 'BLOCK52_tree')",4,tensor(0.9998),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
306,"('BLOCK52', 'BLOCK62')",4,tensor(0.9992),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
307,"('BLOCK52_tree', 'BLOCK62_tree')",4,tensor(0.9998),,,0.9395397489539749,,,0.9166666666666666,,,0.9675925925925926,,
308,"('BLOCK62', 'BLOCK54')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
309,"('BLOCK62_tree', 'BLOCK54_tree')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9351851851851852,,
310,"('BOBFolder', 'directory')",0,tensor(0.9992),"('BOBFolder', 'alt649')",tensor(0.9992),-0.3949062412538483,"('allRecipientsList', 'directory')",-0.13569104837863366,0.0,"('LA40_0', 'directory')",0.0,0.48148148148148145,"('allRecipientsList', 'directory')",0.48322440087145974
311,"('BOOL39', 'BOOL49')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9333333333333333,,
312,"('BOOL39_tree', 'BOOL49_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9614325068870524,,
313,"('BOOL49', 'BOOL41')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
314,"('BOOL49_tree', 'BOOL41_tree')",3,tensor(0.9999),"('BOOL97_tree', 'BOOL41_tree')",tensor(0.9999),0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
315,"('BOOL73', 'BOOL74')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
316,"('BOOL73_tree', 'BOOL74_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
317,"('BOOL74', 'BOOL80')",4,tensor(0.9996),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
318,"('BOOL74_tree', 'BOOL80_tree')",4,tensor(0.9998),,,0.8457623640467885,,,0.8181818181818181,,,0.9228650137741048,,
319,"('BOOL80', 'BOOL81')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
320,"('BOOL80_tree', 'BOOL81_tree')",4,tensor(1.0000),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
321,"('BOOL81', 'BOOL89')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
322,"('BOOL81_tree', 'BOOL89_tree')",4,tensor(0.9998),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
323,"('BOOL89', 'BOOL91')",4,tensor(0.9997),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
324,"('BOOL89_tree', 'BOOL91_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.8181818181818181,,,0.9614325068870524,,
325,"('BOOL90', 'BOOL89')",4,tensor(0.9997),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
326,"('BOOL90_tree', 'BOOL89_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.8181818181818181,,,0.9614325068870524,,
327,"('BOOL91', 'BOOL92')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
328,"('BOOL91_tree', 'BOOL92_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
329,"('BOOL92', 'BOOL93')",4,tensor(0.9996),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
330,"('BOOL92_tree', 'BOOL93_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
331,"('BOOL93', 'BOOL96')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
332,"('BOOL93_tree', 'BOOL96_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
333,"('BOOL96', 'BOOL97')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
334,"('BOOL96_tree', 'BOOL97_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
335,"('BOOL97', 'BOOL99')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
336,"('BOOL97_tree', 'BOOL99_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
337,"('BOOL99', 'BOOL90')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
338,"('BOOL99_tree', 'BOOL90_tree')",4,tensor(0.9999),,,0.9331088664421997,,,0.9090909090909091,,,0.9669421487603306,,
339,"('BY18', 'BY20')",3,tensor(0.9991),"('TO42', 'BY20')",tensor(0.9993),0.3222222222222222,,,0.5,,,0.6666666666666666,,
340,"('BY18_tree', 'BY20_tree')",4,tensor(0.9997),,,0.7570756424176619,,,0.7777777777777778,,,0.8814814814814814,,
341,"('BY20', 'BY22')",4,tensor(0.9997),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
342,"('BY20_tree', 'BY22_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
343,"('BY22', 'BY23')",4,tensor(0.9998),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
344,"('BY22_tree', 'BY23_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
345,"('BY23', 'BY30')",4,tensor(0.9995),,,0.7193548387096774,,,0.5,,,0.8666666666666667,,
346,"('BY23_tree', 'BY30_tree')",4,tensor(0.9996),,,0.8930605695948656,,,0.7777777777777778,,,0.9407407407407408,,
347,"('BY24', 'BY26')",4,tensor(0.9994),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
348,"('BY24_tree', 'BY26_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
349,"('BY26', 'BY28')",4,tensor(0.9997),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
350,"('BY26_tree', 'BY28_tree')",4,tensor(0.9999),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
351,"('BY28', 'BY29')",4,tensor(0.9998),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
352,"('BY28', 'BY30')",4,tensor(0.9995),,,0.3222222222222222,,,0.5,,,0.6666666666666666,,
353,"('BY28_tree', 'BY29_tree')",4,tensor(1.0000),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
354,"('BY28_tree', 'BY30_tree')",4,tensor(0.9999),,,0.7570756424176619,,,0.7777777777777778,,,0.8814814814814814,,
355,"('BY29', 'BY36')",4,tensor(0.9995),,,0.3222222222222222,,,0.5,,,0.6666666666666666,,
356,"('BY29_tree', 'BY36_tree')",4,tensor(0.9999),,,0.7570756424176619,,,0.7777777777777778,,,0.8814814814814814,,
357,"('BY30', 'BY28')",4,tensor(0.9995),,,0.3222222222222222,,,0.5,,,0.6666666666666666,,
358,"('BY30_tree', 'BY28_tree')",4,tensor(0.9999),,,0.7570756424176619,,,0.7777777777777778,,,0.8814814814814814,,
359,"('BY34', 'BY36')",3,tensor(0.9993),"('BY34', 'ORDER21')",tensor(0.9994),0.7443548387096774,,,0.75,,,0.8833333333333334,,
360,"('BY34_tree', 'BY36_tree')",4,tensor(0.9998),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
361,"('BY36', 'BY34')",4,tensor(0.9993),,,0.7443548387096774,,,0.75,,,0.8833333333333334,,
362,"('BY36_tree', 'BY34_tree')",4,tensor(0.9998),,,0.9041716807059766,,,0.8888888888888888,,,0.9481481481481482,,
363,"('BiomeFolder', 'biomeFolder')",4,tensor(0.9998),,,1.0,,,1.0,,,1.0,,
364,"('Blue', 'Blue_end')",3,tensor(0.9977),"('_minCardinality', 'Blue_end')",tensor(0.9979),0.8,,,0.5,,,0.9,,
365,"('BollingerBandsLowerBand', 'bollingerBandsLowerBand')",4,tensor(0.9997),,,1.0,,,1.0,,,1.0,,
366,"('BollingerBandsUpperBand', 'bollingerBandsUpperBand')",4,tensor(0.9997),,,1.0,,,1.0,,,1.0,,
367,"('ButtonDescription', 'buttonDescription')",4,tensor(0.9998),,,1.0,,,1.0,,,1.0,,
368,"('CALLS_PER_MIN', 'DELAY')",0,tensor(0.9960),"('PLUS94_tree', 'DELAY')",tensor(0.9980),-0.6319229446164432,"('PLUS94_tree', 'DELAY')",-0.6076007326007327,0.07692307692307687,"('allNodes', 'DELAY')",0.125,0.3512820512820513,"('PLUS94_tree', 'DELAY')",0.43030303030303035
369,"('CARAT59', 'CARAT60')",4,tensor(0.9999),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
370,"('CARAT59_tree', 'CARAT60_tree')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9351851851851852,,
371,"('CARAT60', 'CARAT63')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
372,"('CARAT60_tree', 'CARAT63_tree')",4,tensor(0.9998),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
373,"('CARAT63', 'CARAT60')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
374,"('CARAT63', 'CARAT64')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
375,"('CARAT63_tree', 'CARAT60_tree')",4,tensor(0.9998),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
376,"('CARAT63_tree', 'CARAT64_tree')",4,tensor(0.9999),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
377,"('CARAT64', 'CARAT65')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
378,"('CARAT64', 'CARAT67')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
379,"('CARAT64_tree', 'CARAT65_tree')",4,tensor(0.9999),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
380,"('CARAT64_tree', 'CARAT67_tree')",4,tensor(0.9999),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
381,"('CARAT65', 'CARAT66')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
382,"('CARAT65_tree', 'CARAT66_tree')",4,tensor(1.0000),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
383,"('CARAT66', 'CARAT75')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
384,"('CARAT66_tree', 'CARAT75_tree')",4,tensor(0.9999),,,0.8615384615384616,,,0.8333333333333334,,,0.9351851851851852,,
385,"('CARAT67', 'CARAT64')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
386,"('CARAT67', 'CARAT68')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
387,"('CARAT67_tree', 'CARAT64_tree')",4,tensor(0.9999),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
388,"('CARAT67_tree', 'CARAT68_tree')",4,tensor(1.0000),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
389,"('CARAT68', 'CARAT69')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
390,"('CARAT68_tree', 'CARAT69_tree')",4,tensor(1.0000),,,0.9395397489539749,,,0.9166666666666666,,,0.9722222222222221,,
391,"('CARAT69', 'CARAT70')",4,tensor(0.9999),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
392,"('CARAT69_tree', 'CARAT70_tree')",4,tensor(1.0000),,,0.8615384615384616,,,0.8333333333333334,,,0.9351851851851852,,
393,"('CARAT70', 'CARAT78')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
